obs_id,truck_id,route,origin,destination,loaded,payload_t,total_distance_km,max_gradient_pct,surface_factor,shift_hour,congestion_level,failure_active,travel_time_min
2874,T07,S3_D2,S3,D2,1,207.0,6.362,1.39,1.35,0.2,5,0,28.93
2875,T04,S2_CR,S2,CR,1,191.9,8.334,1.39,1.15,10.98,8,0,31.27
2876,T10,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,3.53,1,0,24.13
2877,T04,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,2.88,3,0,19.59
2878,T08,S3_CR,S3,CR,1,201.0,8.135,1.57,1.15,11.21,2,0,21.78
2879,T02,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,9.66,3,0,22.72
2880,T02,S1_CR,S1,CR,1,211.9,8.767,0.8,1.15,0.71,6,0,34.32
2881,T03,S3_D2,S3,D2,1,188.1,6.362,1.39,1.35,7.32,1,0,27.71
2882,T02,S3_D2,S3,D2,1,186.0,6.362,1.39,1.35,3.03,0,0,25.7
2883,T09,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,5.69,5,0,28.71
2884,T03,S4_D2,S4,D2,1,220.0,6.638,1.49,1.35,8.45,3,0,27.57
2885,T10,S3_CR,S3,CR,1,220.0,8.135,1.57,1.15,10.22,1,0,18.33
2886,T05,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,9.1,0,0,14.72
2887,T01,S3_D2,S3,D2,1,206.0,6.362,1.39,1.35,9.29,3,0,27.06
2888,T04,S3_D2,S3,D2,1,198.6,6.362,1.39,1.35,5.64,2,0,26.37
2889,T07,S4_D2,S4,D2,1,208.2,6.638,1.49,1.35,1.42,5,0,27.47
2890,T07,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,10.14,1,0,17.42
2891,T05,S3_CR,S3,CR,1,188.6,8.135,1.57,1.15,8.33,4,0,22.78
2892,T09,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,1.91,0,0,15.5
2893,T08,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,9.65,3,0,24.9
2894,T04,S3_D2,S3,D2,1,217.3,6.362,1.39,1.35,6.77,4,1,34.19
2895,T07,S4_D2,S4,D2,1,166.8,6.638,1.49,1.35,9.09,2,0,26.04
2896,T09,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,3.91,2,0,16.37
2897,T05,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,3.58,1,0,21.47
2898,T09,S2_CR,S2,CR,1,192.6,8.334,1.39,1.15,5.15,2,0,27.59
2899,T10,S1_CR,S1,CR,1,212.5,8.767,0.8,1.15,3.92,5,0,30.38
2900,T02,S4_CR,S4,CR,1,184.0,9.692,1.49,1.15,7.72,1,0,26.65
2901,T05,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,9.52,2,0,17.07
2902,T01,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,1.12,1,0,21.18
2903,T05,S4_D2,S4,D2,1,216.3,6.638,1.49,1.35,1.18,1,0,28.38
2904,T01,S4_D2,S4,D2,1,201.2,6.638,1.49,1.35,2.62,4,0,27.47
2905,T10,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,2.97,3,0,18.67
2906,T08,S3_CR,S3,CR,1,191.2,8.135,1.57,1.15,1.8,2,0,20.73
2907,T04,S3_CR,S3,CR,1,182.5,8.135,1.57,1.15,1.91,2,0,20.64
2908,T02,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,8.01,0,0,22.23
2909,T02,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,11.65,1,0,20.73
2910,T06,S1_CR,S1,CR,1,179.5,8.767,0.8,1.15,8.42,2,0,24.64
2911,T09,S3_CR,S3,CR,1,180.4,8.135,1.57,1.15,1.53,4,0,25.3
2912,T04,S3_CR,S3,CR,1,195.9,8.135,1.57,1.15,2.58,2,0,20.48
2913,T01,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,10.07,2,0,23.45
2914,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,7.23,0,0,15.03
2915,T10,S1_CR,S1,CR,1,189.8,8.767,0.8,1.15,0.52,4,0,28.24
2916,T05,S1_CR,S1,CR,1,212.3,8.767,0.8,1.15,8.39,4,0,31.29
2917,T02,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,1.6,2,0,20.89
2918,T09,S3_D2,S3,D2,1,217.1,6.362,1.39,1.35,8.81,0,0,25.24
2919,T06,S1_CR,S1,CR,1,175.4,8.767,0.8,1.15,10.47,3,0,29.81
2920,T05,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,2.15,3,0,23.4
2921,T04,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,3.23,0,0,21.82
2922,T10,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,7.98,4,0,22.63
2923,T04,S2_CR,S2,CR,1,175.6,8.334,1.39,1.15,4.54,4,0,29.43
2924,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,7.48,1,0,20.79
2925,T04,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,8.57,0,0,20.86
2926,T08,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,1.08,2,0,16.95
2927,T07,S3_CR,S3,CR,1,201.9,8.135,1.57,1.15,3.49,2,0,21.75
2928,T10,S1_CR,S1,CR,1,200.8,8.767,0.8,1.15,8.62,0,0,30.51
2929,T10,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,3.19,4,0,23.95
2930,T07,S3_D2,S3,D2,1,199.9,6.362,1.39,1.35,2.03,3,0,29.36
2931,T03,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,7.21,6,1,29.65
2932,T04,S1_CR,S1,CR,1,196.6,8.767,0.8,1.15,4.57,2,0,30.75
2933,T09,S1_CR,S1,CR,1,209.9,8.767,0.8,1.15,4.64,3,0,26.53
2934,T08,S3_D2,S3,D2,1,189.4,6.362,1.39,1.35,11.03,5,0,30.83
2935,T08,S4_CR,S4,CR,1,209.1,9.692,1.49,1.15,7.41,4,0,26.86
2936,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,7.32,3,0,25.4
2937,T03,S1_CR,S1,CR,1,201.7,8.767,0.8,1.15,7.76,5,0,33.21
2938,T04,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,5.99,4,0,20.74
2939,T06,S3_D2,S3,D2,1,203.6,6.362,1.39,1.35,8.06,4,0,30.8
2940,T09,S3_CR,S3,CR,1,192.8,8.135,1.57,1.15,4.12,1,0,23.18
2941,T01,S2_CR,S2,CR,1,206.8,8.334,1.39,1.15,8.01,3,0,28.22
2942,T04,S2_CR,S2,CR,1,208.2,8.334,1.39,1.15,7.18,2,0,27.42
2943,T04,S3_D2,S3,D2,1,183.8,6.362,1.39,1.35,4.3,2,0,25.07
2944,T10,S3_CR,S3,CR,1,211.1,8.135,1.57,1.15,5.89,5,1,33.53
2945,T06,S4_D2,S4,D2,1,202.8,6.638,1.49,1.35,2.45,1,0,26.51
2946,T03,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,3.01,2,0,22.86
2947,T08,S3_CR,S3,CR,1,218.0,8.135,1.57,1.15,9.35,1,0,19.08
2948,T02,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,10.81,5,0,21.53
2949,T06,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,8.64,3,0,21.44
2950,T05,S2_CR,S2,CR,1,200.8,8.334,1.39,1.15,8.66,1,0,30.08
2951,T10,S4_CR,S4,CR,1,213.3,9.692,1.49,1.15,1.67,3,0,29.19
2952,T04,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,6.24,3,0,18.15
2953,T07,S4_D2,S4,D2,1,211.6,6.638,1.49,1.35,3.62,7,0,33.39
2954,T03,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,8.21,3,0,25.65
2955,T05,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,2.06,4,0,25.11
2956,T09,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,6.71,4,0,18.47
2957,T03,S4_CR,S4,CR,1,208.5,9.692,1.49,1.15,10.26,0,0,24.39
2958,T02,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,1.02,5,0,25.16
2959,T07,S4_CR,S4,CR,1,189.3,9.692,1.49,1.15,8.18,2,0,24.46
2960,T04,S3_CR,S3,CR,1,192.4,8.135,1.57,1.15,9.19,1,1,26.32
2961,T08,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,9.9,1,0,20.79
2962,T08,S2_CR,S2,CR,1,213.6,8.334,1.39,1.15,2.5,6,0,29.92
2963,T04,S3_D2,S3,D2,1,197.1,6.362,1.39,1.35,1.21,2,0,26.65
2964,T05,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,7.93,0,0,19.78
2965,T05,S2_CR,S2,CR,1,216.4,8.334,1.39,1.15,7.16,6,0,29.86
2966,T07,S3_CR,S3,CR,1,187.9,8.135,1.57,1.15,1.08,4,0,24.2
2967,T07,S3_D2,S3,D2,1,171.2,6.362,1.39,1.35,8.79,1,1,40.51
2968,T09,S1_CR,S1,CR,1,179.4,8.767,0.8,1.15,5.87,4,0,33.78
2969,T07,S4_CR,S4,CR,1,201.4,9.692,1.49,1.15,5.44,2,0,27.05
2970,T07,S3_D2,S3,D2,1,193.4,6.362,1.39,1.35,3.02,4,0,23.94
2971,T01,S4_D2,S4,D2,1,198.4,6.638,1.49,1.35,11.39,4,0,27.94
2972,T04,S4_CR,S4,CR,1,206.7,9.692,1.49,1.15,7.5,0,0,26.65
2973,T09,S2_CR,S2,CR,1,196.3,8.334,1.39,1.15,3.37,1,0,26.53
2974,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.62,2,0,17.83
2975,T02,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,5.33,3,0,18.73
2976,T09,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,6.72,8,0,27.34
2977,T02,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,1.91,2,0,19.61
2978,T09,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,9.44,3,0,24.86
2979,T07,S3_CR,S3,CR,1,182.9,8.135,1.57,1.15,3.43,5,1,29.22
2980,T10,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,7.52,1,0,23.49
2981,T07,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,1.44,3,0,22.32
2982,T01,S3_CR,S3,CR,1,154.9,8.135,1.57,1.15,6.48,7,0,27.26
2983,T03,S4_CR,S4,CR,1,196.1,9.692,1.49,1.15,3.33,4,0,27.82
2984,T10,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,2.64,2,0,21.48
2985,T05,S4_CR,S4,CR,1,179.5,9.692,1.49,1.15,6.04,0,0,28.44
2986,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,0.27,2,0,18.16
2987,T02,S3_D2,S3,D2,1,203.0,6.362,1.39,1.35,2.6,2,1,31.57
2988,T03,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,10.29,1,0,20.82
2989,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,4.72,4,0,24.49
2990,T07,S4_CR,S4,CR,1,178.5,9.692,1.49,1.15,4.83,7,0,34.43
2991,T07,S3_D2,S3,D2,1,156.7,6.362,1.39,1.35,5.71,2,0,29.16
2992,T07,S2_CR,S2,CR,1,200.1,8.334,1.39,1.15,9.34,1,0,25.29
2993,T10,S1_CR,S1,CR,1,189.3,8.767,0.8,1.15,3.8,2,0,28.26
2994,T01,S1_CR,S1,CR,1,195.9,8.767,0.8,1.15,0.47,1,0,30.04
2995,T01,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,0.96,4,0,20.3
2996,T09,S4_D2,S4,D2,1,211.0,6.638,1.49,1.35,1.05,0,0,25.59
2997,T06,S4_CR,S4,CR,1,204.2,9.692,1.49,1.15,2.43,3,0,29.92
2998,T04,S1_CR,S1,CR,1,176.1,8.767,0.8,1.15,1.4,4,0,29.55
2999,T06,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,3.49,2,0,23.17
3000,T04,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,11.97,2,0,21.17
3001,T09,S3_CR,S3,CR,1,184.4,8.135,1.57,1.15,11.06,3,0,19.99
3002,T09,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,8.81,2,1,27.21
3003,T06,S4_D2,S4,D2,1,179.5,6.638,1.49,1.35,0.53,2,0,26.71
3004,T09,S3_D2,S3,D2,1,195.9,6.362,1.39,1.35,10.74,5,0,26.07
3005,T05,S3_CR,S3,CR,1,197.0,8.135,1.57,1.15,2.84,1,0,23.46
3006,T05,S4_CR,S4,CR,1,171.8,9.692,1.49,1.15,5.17,5,0,29.36
3007,T08,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,4.85,4,0,21.6
3008,T01,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,4.04,1,0,22.0
3009,T01,S2_CR,S2,CR,1,206.9,8.334,1.39,1.15,6.44,5,0,31.29
3010,T10,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,7.61,2,0,22.67
3011,T09,S4_D2,S4,D2,1,182.6,6.638,1.49,1.35,4.02,8,0,31.5
3012,T01,S3_CR,S3,CR,1,203.6,8.135,1.57,1.15,2.36,0,0,20.56
3013,T10,S3_D2,S3,D2,1,210.6,6.362,1.39,1.35,9.47,2,0,26.32
3014,T05,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,8.58,2,0,21.76
3015,T04,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,10.23,3,0,23.46
3016,T06,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,1.33,0,0,20.06
3017,T04,S3_CR,S3,CR,1,215.0,8.135,1.57,1.15,6.35,4,0,23.68
3018,T07,S1_CR,S1,CR,1,179.8,8.767,0.8,1.15,1.76,1,0,26.85
3019,T08,S3_CR,S3,CR,1,197.4,8.135,1.57,1.15,7.49,2,0,22.3
3020,T09,S4_CR,S4,CR,1,186.9,9.692,1.49,1.15,2.89,2,0,28.8
3021,T07,S4_CR,S4,CR,1,191.6,9.692,1.49,1.15,7.74,3,0,28.93
3022,T06,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,1.99,0,0,20.53
3023,T10,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,7.2,1,0,16.57
3024,T01,S3_D2,S3,D2,1,179.7,6.362,1.39,1.35,11.05,2,0,32.15
3025,T07,S1_CR,S1,CR,1,164.3,8.767,0.8,1.15,0.39,3,0,30.83
3026,T08,S4_CR,S4,CR,1,210.9,9.692,1.49,1.15,4.57,3,0,29.0
3027,T06,S3_CR,S3,CR,1,188.8,8.135,1.57,1.15,7.44,5,0,24.02
3028,T04,S3_D2,S3,D2,1,192.1,6.362,1.39,1.35,8.31,6,0,31.37
3029,T02,S3_D2,S3,D2,1,174.1,6.362,1.39,1.35,0.23,3,0,27.34
3030,T02,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,6.84,5,0,24.0
3031,T01,S4_CR,S4,CR,1,193.5,9.692,1.49,1.15,7.76,2,0,29.28
3032,T08,S1_CR,S1,CR,1,185.4,8.767,0.8,1.15,1.09,2,0,25.66
3033,T03,S4_CR,S4,CR,1,188.2,9.692,1.49,1.15,4.53,2,0,29.67
3034,T09,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,10.0,1,0,14.22
3035,T03,S4_D2,S4,D2,1,194.9,6.638,1.49,1.35,10.32,3,0,25.19
3036,T09,S3_D2,S3,D2,1,179.0,6.362,1.39,1.35,5.22,3,0,26.09
3037,T09,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,6.91,5,0,18.32
3038,T10,S2_CR,S2,CR,1,217.8,8.334,1.39,1.15,3.47,2,0,27.57
3039,T07,S4_CR,S4,CR,1,206.1,9.692,1.49,1.15,0.3,1,0,28.37
3040,T02,S1_CR,S1,CR,1,175.3,8.767,0.8,1.15,2.81,1,0,26.22
3041,T07,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,8.64,1,0,22.76
3042,T02,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,11.99,6,0,27.24
3043,T03,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,0.82,1,1,26.98
3044,T10,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,9.85,1,0,22.89
3045,T04,S3_D2,S3,D2,1,165.7,6.362,1.39,1.35,1.54,4,0,29.36
3046,T09,S4_D2,S4,D2,1,191.2,6.638,1.49,1.35,6.34,1,0,30.01
3047,T05,S4_D2,S4,D2,1,193.0,6.638,1.49,1.35,4.15,3,0,28.53
3048,T03,S1_CR,S1,CR,1,220.0,8.767,0.8,1.15,8.1,3,0,32.65
3049,T02,S2_CR,S2,CR,1,203.8,8.334,1.39,1.15,11.03,2,0,28.0
3050,T05,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,10.79,1,0,23.43
3051,T02,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,7.7,2,0,22.24
3052,T02,S4_D2,S4,D2,1,185.0,6.638,1.49,1.35,6.27,4,0,29.34
3053,T03,S3_CR,S3,CR,1,191.1,8.135,1.57,1.15,7.33,3,0,23.77
3054,T06,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,10.98,6,0,25.28
3055,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.19,3,0,18.8
3056,T05,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,8.52,7,0,24.83
3057,T01,S4_D2,S4,D2,1,183.7,6.638,1.49,1.35,11.5,3,0,26.98
3058,T08,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,2.32,1,0,14.7
3059,T01,S4_D2,S4,D2,1,178.8,6.638,1.49,1.35,11.6,2,0,28.0
3060,T10,S4_D2,S4,D2,1,199.1,6.638,1.49,1.35,3.43,1,0,24.44
3061,T08,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,4.35,5,0,23.28
3062,T05,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,0.07,1,0,22.05
3063,T02,S4_CR,S4,CR,1,180.5,9.692,1.49,1.15,4.79,3,0,30.71
3064,T03,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,8.88,1,0,21.81
3065,T05,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,3.42,1,0,21.25
3066,T09,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,10.94,0,0,21.46
3067,T01,S3_D2,S3,D2,1,200.5,6.362,1.39,1.35,8.47,1,0,24.66
3068,T08,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,3.26,1,0,18.77
3069,T02,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,3.59,2,0,20.33
3070,T04,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,5.11,0,1,26.78
3071,T01,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,7.4,7,0,24.16
3072,T02,S4_CR,S4,CR,1,182.5,9.692,1.49,1.15,7.41,2,0,24.86
3073,T07,S4_D2,S4,D2,1,201.4,6.638,1.49,1.35,9.59,3,0,29.16
3074,T03,S2_CR,S2,CR,1,207.3,8.334,1.39,1.15,8.39,2,0,25.9
3075,T04,S4_D2,S4,D2,1,187.8,6.638,1.49,1.35,8.03,5,0,27.66
3076,T01,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,5.33,6,0,25.15
3077,T09,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.37,3,0,20.01
3078,T03,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,4.92,2,0,22.38
3079,T06,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,5.7,5,0,24.09
3080,T01,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,3.08,1,0,22.08
3081,T09,S4_D2,S4,D2,1,220.0,6.638,1.49,1.35,2.2,3,0,28.67
3082,T07,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,1.05,3,0,23.92
3083,T08,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,9.42,0,0,21.62
3084,T08,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,2.5,1,0,22.49
3085,T08,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,3.29,2,0,19.08
3086,T05,S1_CR,S1,CR,1,205.6,8.767,0.8,1.15,0.09,2,0,31.04
3087,T01,S2_CR,S2,CR,1,182.7,8.334,1.39,1.15,10.96,1,0,30.16
3088,T05,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,1.0,1,0,21.99
3089,T03,S3_D2,S3,D2,1,174.6,6.362,1.39,1.35,8.19,0,0,25.78
3090,T04,S2_CR,S2,CR,1,203.6,8.334,1.39,1.15,0.95,4,0,30.24
3091,T08,S4_CR,S4,CR,1,167.3,9.692,1.49,1.15,2.23,1,0,24.01
3092,T03,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,0.33,2,0,21.98
3093,T10,S4_CR,S4,CR,1,220.0,9.692,1.49,1.15,1.25,2,0,26.55
3094,T10,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,10.01,1,0,22.95
3095,T03,S1_CR,S1,CR,1,178.7,8.767,0.8,1.15,10.66,2,0,27.21
3096,T09,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,11.12,3,0,24.19
3097,T10,S2_CR,S2,CR,1,182.5,8.334,1.39,1.15,9.74,3,1,36.07
3098,T04,S1_CR,S1,CR,1,192.7,8.767,0.8,1.15,6.68,4,0,31.66
3099,T05,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,1.43,1,0,22.6
3100,T02,S2_CR,S2,CR,1,220.0,8.334,1.39,1.15,7.72,4,1,32.51
3101,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,0.53,2,0,19.99
3102,T10,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,0.55,2,0,21.06
3103,T10,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,2.61,1,0,16.21
3104,T07,S3_CR,S3,CR,1,205.4,8.135,1.57,1.15,5.43,2,0,20.87
3105,T01,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,6.28,5,0,21.74
3106,T10,S4_CR,S4,CR,1,180.4,9.692,1.49,1.15,8.18,2,0,26.26
3107,T05,S4_CR,S4,CR,1,183.2,9.692,1.49,1.15,0.47,3,0,27.89
3108,T09,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,10.05,6,0,26.7
3109,T10,S3_D2,S3,D2,1,215.7,6.362,1.39,1.35,8.71,3,0,26.9
3110,T07,S4_D2,S4,D2,1,171.1,6.638,1.49,1.35,0.22,2,0,30.23
3111,T05,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,8.78,4,0,22.64
3112,T09,S4_D2,S4,D2,1,199.5,6.638,1.49,1.35,10.64,3,0,26.13
3113,T09,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,6.08,3,0,24.01
3114,T04,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,9.7,2,0,17.36
3115,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,4.92,5,0,26.77
3116,T08,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,5.19,3,0,18.77
3117,T06,S3_D2,S3,D2,1,196.8,6.362,1.39,1.35,11.77,4,0,30.18
3118,T06,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,1.19,1,0,21.64
3119,T10,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,11.72,3,0,27.16
3120,T02,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,0.02,5,0,25.89
3121,T02,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,8.32,2,0,21.12
3122,T08,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,10.57,3,0,22.91
3123,T07,S3_CR,S3,CR,1,186.5,8.135,1.57,1.15,3.08,4,0,25.7
3124,T09,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,2.69,3,0,20.92
3125,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,7.06,4,0,20.08
3126,T02,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,9.1,0,0,14.91
3127,T08,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,5.9,1,0,20.71
3128,T01,S3_D2,S3,D2,1,177.5,6.362,1.39,1.35,8.76,3,0,30.14
3129,T09,S4_CR,S4,CR,1,219.2,9.692,1.49,1.15,0.78,2,0,25.55
3130,T04,S4_D2,S4,D2,1,189.7,6.638,1.49,1.35,6.83,4,0,27.4
3131,T06,S3_CR,S3,CR,1,206.0,8.135,1.57,1.15,1.23,2,0,21.04
3132,T07,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,2.03,0,0,15.62
3133,T09,S2_CR,S2,CR,1,202.9,8.334,1.39,1.15,4.45,2,0,27.81
3134,T06,S2_CR,S2,CR,1,181.5,8.334,1.39,1.15,1.88,0,0,27.24
3135,T10,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,9.1,0,0,22.7
3136,T07,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,6.03,3,0,24.23
3137,T05,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,0.63,5,0,24.56
3138,T08,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,2.32,4,0,23.94
3139,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,9.81,1,0,16.41
3140,T09,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,2.55,3,0,20.51
3141,T08,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,7.14,2,0,23.11
3142,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,7.9,2,0,24.33
3143,T09,S4_D2,S4,D2,1,203.1,6.638,1.49,1.35,9.11,1,0,24.59
3144,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,6.79,6,1,28.66
3145,T08,S4_CR,S4,CR,1,215.8,9.692,1.49,1.15,6.37,4,0,30.24
3146,T08,S2_CR,S2,CR,1,199.5,8.334,1.39,1.15,5.2,2,0,26.93
3147,T08,S1_CR,S1,CR,1,215.9,8.767,0.8,1.15,10.42,3,0,32.13
3148,T01,S1_CR,S1,CR,1,197.7,8.767,0.8,1.15,7.08,7,0,33.28
3149,T02,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,3.71,3,0,23.49
3150,T09,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,8.01,2,0,23.91
3151,T03,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,6.25,4,0,22.46
3152,T07,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,6.66,2,0,22.84
3153,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,6.53,5,0,27.81
3154,T01,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,1.46,2,0,22.37
3155,T04,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,9.68,3,0,22.34
3156,T05,S4_D2,S4,D2,1,185.9,6.638,1.49,1.35,3.5,3,0,26.08
3157,T08,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,10.72,1,0,20.35
3158,T05,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,3.61,3,0,22.44
3159,T03,S3_CR,S3,CR,1,173.0,8.135,1.57,1.15,10.94,3,0,25.23
3160,T08,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,0.56,1,0,21.79
3161,T09,S1_CR,S1,CR,1,187.7,8.767,0.8,1.15,7.38,6,0,32.34
3162,T08,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,11.04,3,0,21.34
3163,T06,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,1.55,0,0,18.36
